"","TA.x","year","ratio_mean","P5","P25","P50","P75","P95"
"396",24,2013,1.45821613483811,0.73103242710214,1.13648012451123,1.37026614074839,1.60147290422182,2.13076905661868
"397",24,2014,1.27769288835881,0.593464482044792,0.957918357474503,1.20563514004077,1.46211716250555,2.04794790011352
"398",24,2015,1.38744908487307,0.678115852569514,1.0626363268322,1.30627748037253,1.59139334256705,2.24982422776805
"399",24,2016,1.65770966274041,0.899381140824227,1.29447633579754,1.58823961604712,1.88454232270775,2.47567822449076
"400",24,2017,1.92766879354999,1.09546430375484,1.5232963702403,1.82480615210873,2.19509387102206,2.89787683745318
"401",25,1993,1.46225982543889,0.699566857953497,1.15094828831014,1.42184585393555,1.70214068099856,2.3520428022979
"402",25,1994,1.48136788711503,0.647876787668442,1.15284746506025,1.43110855571916,1.70206643662644,2.3440258338915
"403",25,1995,1.44083261752638,0.518995813532469,1.12031952071892,1.38919620569146,1.70633280847959,2.38174360305352
"404",25,1996,1.45680397838313,0.468846582660569,1.10754026009916,1.42332268370607,1.75326178584616,2.43221773018058
"405",25,1997,1.53396629987601,0.531217533955777,1.19299097933799,1.52200278549122,1.82955483948802,2.51253664533619
"406",25,1998,1.63708092510366,0.553520071258335,1.2233922143587,1.64424695977549,2.02578926377208,2.75531625974051
"407",25,1999,1.64821498539913,0.557518469497273,1.28300812551717,1.65026709525241,1.98234877029805,2.57026488110746
"408",25,2000,1.5887837556274,0.498413947863639,1.25399039438372,1.59762932858902,1.91326568180732,2.69057164679366
"409",25,2001,1.55178173086731,0.557527724473047,1.19851184246619,1.51906490811081,1.84740807652901,2.57581972901547
"410",25,2002,1.61832076660816,0.441040694638133,1.01428010379028,1.44140603937322,1.80451464634784,2.82068325985808
"411",25,2003,1.52843155725817,0.458789444220421,0.992283928443136,1.47185870837323,1.85435119518028,2.85436462641922
"412",25,2004,1.81351192494737,0.540780186277328,1.15357772708095,1.66538077327916,2.10066866882529,3.49924483685824
"413",25,2005,2.13852049381367,0.71301494990995,1.48340261570831,2.08248664472163,2.53845621060718,3.75404003188686
"414",25,2006,2.09297945904465,0.746121544656349,1.59253750775473,2.00324110311828,2.4303669452788,3.47418647648726
"415",25,2007,1.960526127523,0.640015869625789,1.48648943202799,1.93353867717239,2.28191460581871,3.29257299822324
"416",25,2008,1.86604833573706,0.575484026473714,1.38820642753135,1.79158363498728,2.19311800171329,3.21895074802795
"417",25,2009,1.74737283973298,0.676973692086785,1.38733266497611,1.69379726019761,2.06046999514213,2.86070231306836
"418",25,2010,1.68645316142028,0.646499198330767,1.31252610745134,1.65868391277112,2.00258312321634,2.77829340863465
"419",25,2011,1.77348671256858,0.685269587193244,1.37454590267977,1.72375583428368,2.10593339183487,2.85337217180864
"420",25,2012,1.55403523699352,0.628808020347443,1.22004620307179,1.55188071844743,1.81998104757381,2.44394415919816
"421",25,2013,1.58219687013459,0.533339334487663,1.24482715760328,1.57406331946035,1.86542022152489,2.61380315679958
"422",25,2014,1.48743954139011,0.538720804366387,1.16340239058343,1.46119388285924,1.73384798232006,2.51614363945953
"423",25,2015,1.38946542801425,0.605742341598364,1.11951379649829,1.35202842897503,1.59834484481124,2.21121890962814
"424",25,2016,1.66816896746616,0.690457887981066,1.33584595622213,1.64095532920621,1.93379072251918,2.68138290647057
"425",25,2017,1.72284089699898,0.458124211689718,1.38494735626229,1.68996552401053,2.05888955293747,2.80288212063361
"426",26,1993,NA,1.68899470899471,2.13666666666667,2.26727272727273,2.64444444444444,3.20055555555556
"427",26,1994,NA,NA,NA,NA,NA,NA
"428",26,1995,NA,0.580569736842105,0.818181818181818,0.947368421052632,1.22380952380952,1.38333333333333
"429",26,1996,NA,0.808908496996045,1.01244150680929,1.38272704775777,2.1,2.5
"430",26,1997,NA,0.719464285714285,0.796461038961038,0.913111419325011,1.03011904761905,1.28935064935065
"431",26,1998,NA,0.415622895622896,0.571111111111111,0.628311111111111,0.756030897207368,0.9904
"432",26,1999,NA,NA,NA,NA,NA,NA
"433",26,2000,NA,NA,NA,NA,NA,NA
"434",26,2001,NA,0.699770101729984,0.952092457420925,1.03430656934307,1.5536699107867,2.13544525547445
"435",26,2002,NA,0.480195054945055,0.742788461538462,0.871877054569362,0.942240918803419,1.19776515151515
"436",26,2003,NA,0.553191489361702,0.681744237588653,0.77401833592804,0.985,1.20936111111111
"437",26,2004,NA,0.850973654066438,1.15469849539287,1.31828078224019,1.49381256536121,1.82159144232232
"438",26,2005,NA,0.526417257318952,0.791666666666667,0.98110055340921,1.26474576271186,1.82087527811333
"439",26,2006,NA,0.650894935482725,0.926323513425371,1.13092970938903,1.32260891056586,1.5997324157882
"440",26,2007,1.35935645276041,0.562885329765621,1.00691515386197,1.30866692975003,1.69615779229096,2.41745454545454
"441",26,2008,NA,0.66143115364168,1.00709244041327,1.25428785760562,1.51150237626348,1.98993365991899
"442",26,2009,NA,0.467008133971291,0.809539473684209,0.90071770334928,1.00328947368421,1.09723684210526
"443",26,2010,NA,0.490391457100593,0.670117187500002,0.855905325443787,1.13216145833334,1.51587692307692
"444",26,2011,NA,0.53377696793003,0.70076530612245,1.14122030350602,2.10108625371783,4.02717391304348
"445",26,2012,NA,0.407730192719485,0.636408204665839,0.835117773019269,1.09855263157895,1.53623684210526
"446",26,2013,NA,1.08284584980237,1.2179347826087,1.68452417148069,2.14366729678639,2.87381064531324
"447",26,2014,NA,0.455015875668449,0.515919642857144,0.697465383880826,0.950377694556085,1.25725595238095
"448",26,2015,NA,0.423703703703703,0.532159406858201,0.706827309236946,0.820231514292462,1.28711770157553
"449",26,2016,NA,0.432720141700405,0.615950000000001,0.84752464926378,1.27267976588629,1.76508620689655
"450",26,2017,0.860948541781484,0.517364168265794,0.659820029985963,0.830441802525277,1.04782760096863,1.34496055486574
"451",27,1993,1.25262710722721,0.677217847769029,0.924501992031872,1.18831719128329,1.41638780345134,2.13910213635291
"452",27,1994,1.9035655295755,0.817230916640051,1.1972830905519,1.52385233255161,1.88916641237823,3.22494001297017
"453",27,1995,2.0004309016641,0.854109803488222,1.12263503113826,1.51237773215795,2.6792513368984,4.46983450212309
"454",27,1996,1.56860274543974,0.803391537944929,1.07558697460175,1.34508313539192,1.76746138347884,2.72189356837995
"455",27,1997,1.42314376067599,0.71653855769765,1.03828154374326,1.2440251572327,1.61304883257403,2.58025412870159
"456",27,1998,1.40415821887734,0.450807389407144,1.00589899113984,1.27663438256659,1.64074716075175,2.47835119632805
"457",27,1999,1.60598729656455,0.566504872327531,1.0444908662903,1.32565197981316,1.82256715658043,3.64488603890459
"458",27,2000,1.40153840569323,0.710290341026973,0.946692488352765,1.25662901486098,1.62278649881679,2.47723793375022
"459",27,2001,1.29501271625313,0.531524397019786,0.765942708333333,1.17681808352456,1.67338762735441,2.3700880422291
"460",27,2002,1.43016290544603,0.532789992494598,0.882558849043153,1.21702206689099,1.73412060429745,3.07946789052226
"461",27,2003,1.44000955373708,0.607015532484559,0.898616878415277,1.17480225547078,1.65301618911454,3.2604022453924
"462",27,2004,1.40813932932558,0.722342593336906,1.00565954677691,1.23510642129613,1.61694891032512,2.77867653626295
"463",27,2005,NA,0.669678929613038,1.34784852004453,1.73038514120902,2.36641096799177,4.31414269894138
"464",27,2006,1.65666621579022,0.554594237274954,0.963114328983674,1.30122839807918,1.73185467520883,3.46370935041765
"465",27,2007,1.67452272007915,0.57688837728157,1.1616271792065,1.49804998089959,1.88584131393849,3.40718424580508
"466",27,2008,1.78134341101977,0.718567977759634,1.28508894999719,1.6645178486811,2.16054928131417,3.19377230356256
"467",27,2009,1.57586244831186,0.718570130263558,1.1873412556475,1.54477205303627,1.82670531632414,2.66075182166022
"468",27,2010,1.53428783855827,0.62844478705709,0.901008123597083,1.27954545454546,1.85605372104139,3.66217857142858
"469",27,2011,1.11305485371521,0.478793859649122,0.806361954003504,1.03711969048621,1.29622958693564,1.80884844322344
"470",27,2012,NA,0.335743472099934,0.54859506302521,0.939223233547094,1.25615334533899,2.62297785601967
"471",27,2013,NA,0.558231238715782,0.741628284202808,0.932655462967005,1.33583464747878,1.8572733673664
"472",27,2014,1.04906041206225,0.310415506180566,0.683422589833185,1.01971674534851,1.34035055781251,1.83817570322054
"473",27,2015,0.928496518281583,0.427052597696854,0.603618179215533,0.786456976931115,1.09268310165171,1.79572614885115
"474",27,2016,1.36872785367287,0.653779901296028,0.941461638515371,1.21401230745595,1.5689152051364,2.59957156931541
"475",27,2017,1.70831472880267,0.948267477203646,1.34751773049645,1.56177304964539,2.05209784768245,2.85240903169778
"476",28,1993,1.08847998001186,0.638680121926755,0.871700561727814,1.04281059928065,1.24268263080944,1.67440494338551
"477",28,1994,1.12283553720267,0.599000523029674,0.879059842022854,1.09111406901046,1.34708155233201,1.73680260664593
"478",28,1995,1.1800910120188,0.691189042941289,0.949994845120589,1.14401092952671,1.37141488749093,1.7643540975847
"479",28,1996,1.19125827433392,0.668352400369738,0.955384059403494,1.13418020027416,1.38705364603643,1.84210291378288
"480",28,1997,1.2376089954316,0.634889154595124,0.958375516309664,1.17971343180545,1.42032812934366,1.78987931659098
"481",28,1998,1.10892786820068,0.567815052961824,0.868661848700315,1.06912227532346,1.30488475614771,1.68694285932476
"482",28,1999,1.22824968427017,0.606914163736712,0.839376684654055,1.03370469083156,1.29405289727831,1.85530115048288
"483",28,2000,1.22619152474705,0.557264970905529,0.857652308493302,1.07964841151695,1.30771123422918,2.11510680907877
"484",28,2001,1.15345404909584,0.571426321766632,0.865267970071584,1.02822012295697,1.30939712263478,1.94510009673213
"485",28,2002,1.10109948684476,0.574809143696117,0.799648159806449,1.00441035474592,1.25333465887038,1.92710867262615
"486",28,2003,1.05985724340964,0.485886863843798,0.725591050006738,0.942858426562427,1.1841357143686,1.80202307209176
"487",28,2004,1.17076037958851,0.466160405566974,0.819800261246497,1.08346773577772,1.36625857649813,2.10760586904715
"488",28,2005,1.42973799145765,0.47799408024933,1.0180064640805,1.35074700109051,1.70052575444969,2.40481448443049
"489",28,2006,1.56700767445111,0.644299534654589,1.16894132285296,1.46846509935515,1.80253731834183,2.58641157576376
"490",28,2007,1.61204501092141,0.581119794158282,1.27488763373876,1.59634469500155,1.93054441486723,2.52928218319581
"491",28,2008,1.52182607697611,0.60251446549117,1.1569189800075,1.45768258766866,1.81272636444701,2.46590449299293
"492",28,2009,1.48492786250445,0.661990219816741,1.10378591755608,1.36942178502879,1.62819900209788,2.37056976900054
"493",28,2010,1.35290382036908,0.559706875788316,1.05787725488984,1.36448945423362,1.62373192055503,2.07452897182915
"494",28,2011,1.24870753636908,0.372605192394663,0.946869239947241,1.23583234805606,1.48975234250689,2.01102800128742
"495",28,2012,1.29801516480307,0.391653802677079,1.018517854777,1.27986385204558,1.53643317483684,2.1174100188133
"496",28,2013,1.16167394758653,0.374211772059086,0.940498673489062,1.14328803877445,1.38060256098599,1.76970641245768
"497",28,2014,1.16974352485861,0.390540960994315,0.907713897691265,1.15698558582386,1.35826654169324,1.79132841500712
"498",28,2015,1.10954638037183,0.494915347254617,0.898874905263608,1.08129796296031,1.29278331572419,1.73869463638037
"499",28,2016,1.13136486972723,0.58208383078121,0.863320855985387,1.07363827450563,1.32089649750974,1.85576110614192
"500",28,2017,1.54915225053559,0.743645659699964,1.15047259442094,1.47697670292214,1.7722621681416,2.28210860898821
"501",29,1993,1.20543272773591,0.659854857531848,0.890181377552495,1.05047801147228,1.23967954110899,2.32173428571429
"502",29,1994,1.58837486058519,0.667615238725901,0.914065086046115,1.21236766121271,1.71536842105263,3.65890627313615
"503",29,1995,1.32362649216384,0.662215909090909,0.822500806146059,1.0805060918463,1.60251281779516,2.52675324675324
"504",29,1996,1.10653376773627,0.561276390698338,0.753066169755242,0.983932926829268,1.21226362459207,1.97629428656672
"505",29,1997,1.2406380530753,0.770304200869145,0.907645259938838,1.07889154452347,1.35145709660011,2.02474576271186
"506",29,1998,1.12190267846955,0.601883957211383,0.791983108190635,1.03527263557058,1.3413315295927,1.88860162142045
"507",29,1999,1.02958580925728,0.474767289396649,0.679788583509512,0.931282977806065,1.22877615127189,2.18701803819178
"508",29,2000,1.22061549990575,0.609155745046632,0.77732920651685,1.02757442080711,1.50453537780801,2.36763251323575
"509",29,2001,1.64631685553638,0.505422222222222,0.901438356164383,1.17874396135266,1.58514492753623,3.25616345829112
"510",29,2002,NA,0.689984677075217,0.942158797275076,1.55145579901924,2.39360465116279,3.95253488372093
"511",29,2003,1.25958142964463,0.437595956486043,0.614198560060629,0.852974462994747,1.66085327101588,3.17906836055656
"512",29,2004,1.42846356783185,0.481896956773804,0.653932837502817,0.874199134199134,1.96920662047707,3.81861948853615
"513",29,2005,1.27330759359288,0.395748929056177,0.544480052193474,0.752862512862514,1.18024128222141,4.20854344509531
"514",29,2006,NA,0.549200951891373,0.864477611940298,1.01801243781095,1.33172062785833,2.53168443496802
"515",29,2007,1.52864026193178,0.62824046920821,0.911948086666501,1.13090909090909,1.58386102847429,3.9424846284085
"516",29,2008,1.48714602840407,0.627452235125366,0.879275232742876,1.16875,1.62993969849247,3.6798497399345
"517",29,2009,1.09045274941432,0.445248157468315,0.620667162322097,0.82231655441333,1.21988457953976,2.51521255646253
"518",29,2010,1.10056097245378,0.404029883540373,0.654067016984556,0.882083416665776,1.21321717112237,2.99992284388999
"519",29,2011,1.12318850675226,0.455550778050778,0.732969126953603,0.876346428814598,1.17506997249513,2.32649227895614
"520",29,2012,NA,0.414358877454216,0.577216346153847,0.785839889277391,1.10745156009245,2.39904296875
"521",29,2013,NA,0.451200487632824,0.611644503357832,0.77409483318709,0.965262321627053,1.72722908993814
"522",29,2014,NA,0.347798700012574,0.525969298387411,0.672060015548343,1.0310880307952,2.69439883616198
"523",29,2015,NA,0.404572567783094,0.534266372607656,0.67140168128655,0.845268672600619,2.23770528683914
"524",29,2016,0.725694911257533,0.281768179791073,0.408447333722482,0.579507716417913,0.918640800719747,1.42004188027116
"525",29,2017,0.753035415947372,0.24564705882353,0.403113122171946,0.48482972136223,1.07005347593583,1.78841456582633
"526",30,1993,1.35178807941266,0.755144353078014,1.08224818867163,1.29700846476049,1.54350466481476,2.00975104081337
"527",30,1994,1.33095416604207,0.510338025862583,1.08217710071672,1.31741790496356,1.56780434888939,1.98798390782187
"528",30,1995,1.26538086229037,0.580527990479359,0.994988229244031,1.22238964643764,1.47925085444906,1.88259912246258
"529",30,1996,1.27373996164221,0.597320815384916,1.02231156104663,1.26143619303876,1.51878605181924,1.93433924418538
"530",30,1997,1.34823114585474,0.708840372549572,1.08529245537006,1.29359759302739,1.57515177530292,2.03140546977115
"531",30,1998,1.18705621330495,0.595801768469905,0.934657679671955,1.15275774687481,1.35326625101871,1.81454811640063
"532",30,1999,1.20172207556794,0.469245985390345,0.943039860391021,1.17543563668754,1.41489676648282,1.91093224668337
"533",30,2000,1.15793591646653,0.435400646576583,0.89488222331048,1.12006416541689,1.39942134549734,1.87174955254193
"534",30,2001,1.20160728853448,0.407811186117802,0.901751871557323,1.16731470511696,1.43539004052516,2.07249946281629
"535",30,2002,1.22921135641482,0.353328993747875,0.864888191420642,1.19948678428205,1.50456458618711,2.19207469102897
"536",30,2003,1.43673116068361,0.410565253653575,0.976464661308872,1.3766737687985,1.78912485650111,2.61161524417822
"537",30,2004,1.64238783840219,0.563992647449529,1.1586375430507,1.57666493578457,1.962387965799,2.7876478390455
"538",30,2005,1.69307014988508,0.586801352781866,1.27334183491618,1.66633943233677,1.99770890484167,2.81343481635209
"539",30,2006,1.54921250766312,0.474105273081206,1.16860266635054,1.47807498470142,1.80339695491271,2.55645784996836
"540",30,2007,1.67053660198944,0.556025467926618,1.29990773769636,1.63111073883902,1.94419474131082,2.68555850022826
"541",30,2008,1.59559116881092,0.586410686200931,1.23395819456875,1.52392367198958,1.83501516563718,2.47349589173163
"542",30,2009,1.43951995707272,0.417642097569356,1.10941843201227,1.45956461222727,1.7639736093931,2.40314279916008
"543",30,2010,1.43099018949922,0.479279900482601,1.10380584336492,1.43520861895217,1.70667906640447,2.31208258036352
"544",30,2011,1.40515016480038,0.49972509194349,1.11754662793377,1.41889565333893,1.6587588808638,2.25664488643829
"545",30,2012,1.34190043865165,0.481968587604186,1.03757039452545,1.32271290893319,1.59503143060927,2.15870690485473
"546",30,2013,1.36508493006421,0.512634205766386,1.08088306016896,1.33970479854294,1.58792649780202,2.13321443006709
"547",30,2014,1.29028938452144,0.481633720505516,1.00881234190123,1.27957083983866,1.53856225756658,2.06150916267883
"548",30,2015,1.28043281005723,0.522361195244328,1.00142722889922,1.25211605790011,1.49525890803934,2.05131789069532
"549",30,2016,1.50197595205319,0.801231334377927,1.21064537422805,1.45218879593445,1.72492179498551,2.36414825057865
"550",30,2017,1.5926029247107,0.857077744926537,1.29382320720896,1.51755622888933,1.81305492182455,2.5277799924669
"551",31,1993,1.25968681523312,0.659043265804318,1.06457545979667,1.26252947012294,1.46884573799565,1.75083934654349
"552",31,1994,1.31767051365338,0.409276870515886,1.1140537539392,1.34035847687072,1.55358026477123,1.91956891406235
"553",31,1995,1.30108292343824,0.642972082176251,1.09179696616299,1.31466800307515,1.5212184596117,1.82838757164867
"554",31,1996,1.27903148425335,0.46130945054719,1.07550804915069,1.30244455611203,1.50659767490666,1.83449405898987
"555",31,1997,1.34384300254364,0.511600925796132,1.12575231176973,1.34875640375773,1.54854905733939,1.91975501223217
"556",31,1998,1.30639828247903,0.515858614646617,1.11175509231452,1.31813923422813,1.5398307326519,1.85345972083498
"557",31,1999,1.27023143746094,0.50119065473708,1.05105382897435,1.28037867724042,1.50598382575689,1.82866695695976
"558",31,2000,1.22319574465325,0.476804400117608,1.00465736540035,1.21949021840819,1.42781716913621,1.78278838201869
"559",31,2001,1.25907683705873,0.539182255478619,1.04918275594686,1.27293024664864,1.475674111754,1.84586700624243
"560",31,2002,1.30701703589636,0.517232554027977,1.03060006602504,1.28884438779592,1.53297037937432,1.96691012649138
"561",31,2003,1.46449117075147,0.502469269220276,1.16671748970087,1.44742307762839,1.74676108817661,2.28993153124995
"562",31,2004,1.62448982851021,0.57216278232917,1.30295889218632,1.63766812513295,1.93030946990566,2.46771513304704
"563",31,2005,1.8720160462277,0.656169967042691,1.54911276241523,1.89336004295195,2.24908223283989,2.76489576064927
"564",31,2006,1.67628317026171,0.54840208840991,1.39052145823191,1.71876504161303,2.006418548792,2.52790891511031
"565",31,2007,1.71567951911852,0.5649348430161,1.39357539271069,1.70389459478616,1.98396536193274,2.55155113197769
"566",31,2008,1.54917563694395,0.547452590853654,1.3047313249982,1.57680642797964,1.83334849293677,2.3412781749953
"567",31,2009,1.46231102065422,0.540366506434448,1.20348173307087,1.50055005926518,1.76567065950957,2.20119236527007
"568",31,2010,1.58031062551272,0.591142381396919,1.28096463108233,1.66510264743908,1.93066599879507,2.34898108426087
"569",31,2011,1.63741876274505,0.548168989754231,1.27802751384104,1.58655066552437,1.83145811695336,2.37023801173215
"570",31,2012,1.41107255346014,0.478336176923672,1.1432196299129,1.45341301010142,1.69101840391481,2.14013147351314
"571",31,2013,1.45463006989357,0.558880112447194,1.23400606662863,1.49097920258148,1.70323276632775,2.12570809258357
"572",31,2014,1.4932116030553,0.54039722040483,1.19227201221299,1.51792167106714,1.7735307196064,2.32079432143205
"573",31,2015,1.36552670762165,0.492193431105297,1.13596396311889,1.39798694453397,1.63313221400627,2.01845519268245
"574",31,2016,1.57488783480621,0.672924379136057,1.2904021563983,1.55125116391611,1.8242820033832,2.31772340049703
"575",31,2017,1.7579626056398,1.11585296027894,1.48820721524404,1.74085523081982,1.9702347709477,2.43336949088946
"576",32,1993,1.04034936490322,0.619529456038697,0.836413686826766,1.00099986622946,1.20712747902647,1.6069020682078
"577",32,1994,1.08644448840045,0.556330307763804,0.824379700876186,1.04444659703504,1.26931342346887,1.86184669811321
"578",32,1995,1.12218914347165,0.590412512179417,0.863997919456185,1.02906198399422,1.29099350046425,1.77578267603956
"579",32,1996,1.05382083941754,0.574450356674796,0.790611222677169,1.0229552935645,1.25115151515152,1.55208707802069
"580",32,1997,1.14616275929695,0.646146416774379,0.824366864209372,1.04935393084417,1.36210444768502,1.89459206551033
"581",32,1998,0.980842779573093,0.481505137229808,0.720833333333333,0.968103274989584,1.18410481215124,1.56446828211534
"582",32,1999,1.16742095143818,0.660133961391708,0.8840372226199,1.07767431255282,1.29216617372363,1.87092861275478
"583",32,2000,1.19284455949089,0.630486601381614,0.874104149835598,1.11571189002298,1.44386244591209,1.84839164179767
"584",32,2001,1.16945129287688,0.594163306301211,0.867681695827725,1.0759310362782,1.30014527120853,1.89381723269466
"585",32,2002,1.02532989486755,0.475232741993911,0.745937839459534,0.944107744107744,1.18181818181818,1.64548170718002
"586",32,2003,1.03033116947822,0.468860144279489,0.695531859956677,0.924163296078361,1.22405764482694,1.99761031288089
"587",32,2004,1.14348344459465,0.400546446624129,0.748329634753622,1.02240017306962,1.32767361565669,2.24305615877975
"588",32,2005,1.70737594668234,0.446180016620508,1.1405712662215,1.55136639118457,1.97627207833806,3.35040550141868
"589",32,2006,1.50680732485998,0.473409259988589,1.05245368701252,1.36934379935204,1.65733759554814,2.19830442014353
"590",32,2007,1.51147871225956,0.348474534488756,1.03683791294384,1.31050052852814,1.6153268865893,2.40787329946423
"591",32,2008,1.30314855593107,0.438890511287256,0.973052075740318,1.1992369648156,1.4814573972022,2.07663011205059
"592",32,2009,1.11164598439259,0.298478571303816,0.880220721097204,1.11905480995225,1.31768889844948,1.79812187082157
"593",32,2010,1.20681726479102,0.39389095929589,0.797321667266729,1.06061972889032,1.3485559170546,2.82561208249019
"594",32,2011,1.05406048664423,0.262940608887383,0.780918989547037,1.04727774515462,1.29732023945458,1.88092213051151
"595",32,2012,1.08212977989823,0.446441479692244,0.848691695108074,1.08476927465944,1.34248608534323,1.72186488142119
"596",32,2013,1.3071973335103,0.453213185138595,0.860183284387702,1.05889538302704,1.3011294936459,1.76324321624449
"597",32,2014,1.1871142002714,0.442151695364754,0.726364651810073,0.934260429835651,1.18728929624947,1.80725457251096
"598",32,2015,0.961888320477964,0.492834827576624,0.722940851299061,0.897356651087995,1.12092244897959,1.5988967982578
"599",32,2016,1.14546254925107,0.523835506598805,0.811710386259395,1.03435507348678,1.29431661673348,1.78079366908828
"600",32,2017,1.10550750693538,0.62751131979143,0.916439792579093,1.03383497262022,1.3191921370086,1.55022228714949
"601",33,1993,1.06141822156095,0.53498397702801,0.823256587203614,1.03288511589016,1.2716971672251,1.67679133302348
"602",33,1994,1.18690415509418,0.596869651887737,0.92387766552113,1.15457944086137,1.39563907165974,1.83012598182818
"603",33,1995,1.09392926295819,0.540488596669541,0.845898024565843,1.07224435400578,1.29599926849404,1.69567132804632
"604",33,1996,1.10099042134955,0.546656235735545,0.856852758080111,1.08626928467459,1.32035755494745,1.69982360283926
"605",33,1997,1.11703671800193,0.56759694510761,0.853360746634927,1.08180982258762,1.30919445114726,1.72284120690458
"606",33,1998,1.15202041456262,0.604908102467931,0.884610864176425,1.11011433632233,1.35531751872683,1.7717408254394
"607",33,1999,1.11732475607494,0.537554248135269,0.87009040559863,1.08277440669508,1.32128390763249,1.73056969034114
"608",33,2000,1.12587274066784,0.525789796640605,0.864209260199772,1.0993144194696,1.32663123950102,1.7474769844358
"609",33,2001,1.14238838761488,0.535184183163078,0.854114893685554,1.09979929688409,1.36150648308904,1.82820921085189
"610",33,2002,1.21124036962175,0.534895392388153,0.882664637335468,1.14667936243872,1.45480489006009,2.03734097504477
"611",33,2003,1.42517870914589,0.521835515622099,1.02669578309562,1.37308858529505,1.72727441228785,2.38601761170066
"612",33,2004,1.80785215820454,0.571686740903828,1.31677210319765,1.78574869666548,2.25862029117555,2.93576851046207
"613",33,2005,1.90465973295018,0.498091799359091,1.35755234674548,1.90676620131118,2.41807009755956,3.24310669191906
"614",33,2006,1.70297052897472,0.488922563145942,1.26141420785311,1.72368858519667,2.14400718828066,2.79369429335297
"615",33,2007,1.80408418917862,0.51099315004481,1.34073481832992,1.81947259821664,2.22717050533669,2.93511795534372
"616",33,2008,1.68546956618742,0.579660149405652,1.3460643280876,1.68099383090004,2.01412107852994,2.59653904435137
"617",33,2009,1.50667287194258,0.425520732592852,1.1734347671586,1.5381832583787,1.84581991005444,2.37766870801176
"618",33,2010,1.54995268817222,0.492584617486406,1.2453476451083,1.58958414132984,1.914455110258,2.42089036294835
"619",33,2011,1.55001277345869,0.52046532760747,1.19725957144652,1.55539282312556,1.85504220224354,2.3917431776818
"620",33,2012,1.49883801824682,0.511276461642768,1.19389062303862,1.49905290979645,1.7832665651694,2.30692351390138
"621",33,2013,1.4791723075111,0.513262328010965,1.16869019156944,1.49708584656995,1.80626027357309,2.28239048168696
"622",33,2014,1.50085353751862,0.556640816191343,1.18123196260805,1.50470249505745,1.8031599670711,2.33470788593694
"623",33,2015,1.52358629474255,0.562302211901497,1.19913137837915,1.50218066508258,1.79291214525033,2.35899349632258
"624",33,2016,1.60980452090424,0.822376214829285,1.32020175271067,1.58884476029859,1.84938738570626,2.4064314788476
"625",33,2017,1.75740334629934,1.00325888642221,1.46476950651601,1.71900466719697,1.98304607799625,2.61079926741354
"626",34,1993,0.896631687903519,0.55388550879071,0.715627347858752,0.857385976855003,1.02446666666667,1.40543762043486
"627",34,1994,0.865832709048312,0.494604128203875,0.672202482172723,0.803232323232323,0.973674620154477,1.36237896203413
"628",34,1995,0.775088921765865,0.43199904122723,0.591607347974388,0.749584547002329,0.929154980757919,1.23225621897514
"629",34,1996,0.804073871772793,0.475975845410628,0.675980392156863,0.777662157474852,0.907336956521739,1.23522863247863
"630",34,1997,0.855010374976,0.472866049173014,0.66310616700715,0.781052894211577,0.982627995218047,1.48709472345836
"631",34,1998,0.744361643138626,0.422927494232176,0.553910519125683,0.714563106796117,0.861086358911177,1.22556814237542
"632",34,1999,0.84340503981525,0.535608646188851,0.681683731513083,0.772222222222222,0.960987654320988,1.22724049914918
"633",34,2000,NA,0.565097251894608,0.669428930743544,0.813907131618991,1.08673317309967,3.03756587508188
"634",34,2001,NA,0.421036990118865,0.600833333333334,0.749619708942921,0.868877389911113,1.21983610804325
"635",34,2002,0.669101225924988,0.397254548779758,0.540934751011667,0.658264501425673,0.753269711632032,0.992012256972046
"636",34,2003,0.682752854526522,0.373322794509401,0.526596591893042,0.654082780468768,0.821180730598875,1.10539194355575
"637",34,2004,0.710178346584032,0.366262982415667,0.551362814291224,0.678810870311015,0.848670666421523,1.15055244799605
"638",34,2005,1.1115252580709,0.554556802206885,0.841972926029803,1.06445288479117,1.30254532011545,1.70164622901365
"639",34,2006,1.07267314832379,0.286680467391871,0.840510700150715,1.0992133542038,1.3109154308721,1.6843637743486
"640",34,2007,1.21832572625138,0.244119908130836,0.88614357552581,1.21773734695238,1.42525482497688,1.88502485789267
"641",34,2008,1.14651270042687,0.323399305555836,0.875687748414436,1.19645491155392,1.38770851802018,1.7840690747177
"642",34,2009,1.0629162942499,0.358272311835402,0.819002940835205,1.0738794945662,1.36879426145108,1.61643180638837
"643",34,2010,1.12407872306949,0.404286514262149,0.950517642958669,1.12140096053944,1.31036115083201,1.63097180536662
"644",34,2011,1.08278882898056,0.472625357438209,0.897522923737553,1.09335372673196,1.32698281735391,1.54812143601169
"645",34,2012,1.04184765945693,0.553578155378271,0.851209417643012,1.03893891901976,1.23034059499268,1.52447769260897
"646",34,2013,0.98042176682451,0.268743171643526,0.811750252926722,0.998280098280097,1.19321968209726,1.45837376234936
"647",34,2014,0.924328137052707,0.42506002430933,0.754145596882968,0.939975407045731,1.11335854944229,1.34914682539682
"648",34,2015,0.858133216929971,0.439047260627653,0.681169374935543,0.870354886640162,1.02262809306323,1.32178711905596
"649",34,2016,1.03845212932597,0.66319519033999,0.852718153087519,1.03484159957989,1.22161788828456,1.42911889022306
