Date,New Zealand,Far North District,Whangarei District,Kaipara District,Rodney District (2010 and earlier),North Shore City (2010 and earlier),Waitakere City (2010 and earlier),Auckland City (2010 and earlier),Manukau City (2010 and earlier),Papakura District (2010 and earlier),Franklin District (2010 and earlier),Thames-Coromandel District,Hauraki District,Waikato District,Matamata-Piako District,Hamilton City,Waipa District,Otorohanga District,South Waikato District,Waitomo District,Taupo District,Western Bay of Plenty District,Tauranga City,Rotorua District,Whakatane District,Kawerau District,Opotiki District,Gisborne District,Wairoa District,Hastings District,Napier City,Central Hawke's Bay District,New Plymouth District,Stratford District,South Taranaki District,Ruapehu District,Whanganui District,Rangitikei District,Manawatu District,Palmerston North City,Tararua District,Horowhenua District,Kapiti Coast District,Porirua City,Upper Hutt City,Lower Hutt City,Wellington City,Masterton District,Carterton District,South Wairarapa District,Tasman District,Nelson City,Marlborough District,Kaikoura District,Buller District,Grey District,Westland District,Hurunui District,Waimakariri District,Christchurch City,Banks Peninsula District (February 2006 and earlier),Selwyn District,Ashburton District,Timaru District,Mackenzie District,Waimate District,Chatham Islands Territory,Waitaki District,Central Otago District,Queenstown-Lakes District,Dunedin City,Clutha District,Southland District,Gore District,Invercargill City,Auckland (2011 and later),Rodney Ward,Albany Ward,North Shore Ward,Waitakere Ward,Waitemata and Gulf Ward,Whau Ward,Albert-Eden-Roskill Ward,Orakei Ward,Maungakiekie-Tamaki Ward,Howick Ward,Manukau Ward,Manurewa-Papakura Ward,Franklin Ward,Area Outside Territorial Authority
15/05/2010,351679956,6268100,7259936,420000,18693985,18962213,8951453,22802261,19686288,5900000,6801861,6353184,756966,9117380,3565301,13642912,3525500,420245,230000,138039,4716374,5725619,8729900,2000000,4025003,325000,630000,2111000,130000,7138445,2882826,2551000,6400571,450554,2717833,0,2703250,487000,2105000,4222843,720000,300000,5967200,5222535,4958849,2530986,11286722,1313000,0,1533750,4676455,5806682,4876750,350000,545000,712000,1694000,1555651,11171120,27230992,,9939000,3270098,1476000,1864391,553000,0,120000,3569489,9897895,6349000,870569,4086205,664875,3019900,,,,,,,,,,,,,,,
15/06/2010,350087418,5946652,8369689,4241621,20116343,11753299,11672500,17179198,16800441,5578000,8389918,6115099,1534739,7638326,2822298,11547663,3575200,0,122000,0,2141500,6780276,13806995,2367100,1861953,0,170000,1763000,15000,10076967,4291550,190000,7158378,289471,1692860,295000,2345800,50000,2416250,4370000,194000,1761000,4300700,6797200,5124325,3506737,7116843,890000,1847000,1570000,4681550,3456979,5545500,680000,1162000,2703000,537000,624185,13580051,24195870,,10409764,3398235,2027000,1154480,663000,0,2276453,2672000,14596663,9298147,1348000,1181678,1018000,4284972,,,,,,,,,,,,,,,
15/07/2010,346194277,3575700,7716020,3420000,12495846,20697891,7985000,15450026,11157061,3652768,5874358,6979396,1149116,11031546,1819125,10665461,8956250,1010000,937587,455000,4224000,3838400,15946192,3609833,2593000,0,206000,1414000,180000,6274002,5210399,1706200,8983053,360000,1194709,0,2806000,68000,1827000,4022000,768000,3530000,6313000,4547459,4466675,3951362,4763200,1741000,580000,805000,7401417,6084063,5382429,1577000,368000,2154000,2088800,941532,10926044,35034003,,7358107,3318500,2340000,475000,70000,0,2884081,5226915,10414782,3294000,1712000,2295094,396000,3495875,,,,,,,,,,,,,,,
15/08/2010,323806066,1835200,6222000,2947000,13759082,17959943,9337092,23456302,12694292,11784800,5738440,4982789,1187000,7448681,3412477,11094204,4285000,349000,260000,408000,3692000,5665300,12597325,2539861,2721600,0,562000,422000,1170000,5216327,4777567,619000,7859165,289471,1249000,675000,1527000,1210779,2602000,9002200,526000,1400000,3565000,6124612,1616000,610000,10004476,1148000,659000,843000,6740813,5922811,3617807,565000,1520000,1016000,930000,1957000,8062844,23896574,,10557275,2626965,2191000,360000,0,0,1222000,2007000,9194283,6696499,209642,1102974,159000,3195594,,,,,,,,,,,,,,,
15/09/2010,317431916,6323587,10773000,1768000,10172584,16369975,11966080,20467855,11410400,3097200,5037535,8492936,1449582,4140011,1890275,6713189,3844300,400000,974098,0,1549000,8676356,10302816,2869046,373684,64000,220000,2285000,260000,8353330,4929073,907000,8435888,1872027,1303088,377000,1098000,669000,2199000,5512062,799345,908580,8534500,6581000,4759800,665000,9401511,4162600,328000,626250,4992733,4823316,4208735,1070000,1978000,300000,375000,2165500,9908034,14553660,,7712134,2879602,2930000,1335000,926000,0,1870777,1440000,17383901,4039000,599000,3181963,1772500,2674498,,,,,,,,,,,,,,,
15/10/2010,293530295,2698896,4274853,1595000,15968749,13240865,5795452,15851270,10885148,7384600,5794391,4804471,1576741,6738960,816106,8091281,4606675,110000,1169000,180000,3367944,2707665,9548537,3317599,435000,0,221000,3130000,250000,3059109,3115339,754509,9292197,1390212,1318350,0,630000,0,1675000,3267256,351000,1336512,9007213,3902838,1765000,3058628,4266338,1140000,1835000,833000,14283511,6753657,3485833,298000,1936492,1564500,270000,1748603,4679585,25373486,,14070789,2903609,2005000,900000,609240,0,1362500,2450871,9255095,5496000,1175000,2723143,656941,2970736,,,,,,,,,,,,,,,
15/11/2010,339898957,2446057,6597250,3279000,12106354,14347249,8051000,23334849,13703450,5086300,6057500,10809270,653611,7632055,1278120,12255437,4782520,406800,453319,460558,3825500,6076244,10498945,6339478,601425,0,1375000,2835000,125000,6286726,4440542,1248500,8399351,850000,1688280,659756,2632000,719758,2718000,3574441,450000,1821450,6348000,2593625,3130000,2320000,9692058,2348000,1492000,1782000,4222090,4249539,4968500,214000,573000,1030000,810000,2488000,11939727,28704720,,9721728,4035000,2706656,741000,280000,0,2364000,2849000,15411806,4594600,972000,3580296,663903,2167614,,,,,,,,,,,,,,,
15/12/2010,262415852,2360832,5248700,3873000,11668430,11762195,7635790,20069700,5275833,3632000,3430785,5972664,980000,6059234,1474068,3829485,6382400,495000,241000,445342,3235200,3502486,11708497,2256100,1486801,0,0,1345000,0,5253800,3164811,520000,8909458,159000,1078000,1674228,1354000,836575,1660000,1600000,525000,2056000,3277000,4755000,2472000,1953000,3362089,2085000,1467000,1350000,4667129,3421052,6668748,400000,563000,1062000,459800,982500,11746974,18303419,,7330608,3278913,3067700,440000,343600,0,1373878,4011000,11871950,4141900,546000,1223178,560000,2070000,,,,,,,,,,,,,,,
15/01/2011,204179514,2772400,6184669,1581000,,,,,,,,3024390,461742,1869311,150000,6350672,2133000,634000,1070000,1806000,2398293,2910917,10357748,2462110,573000,325000,170000,1543000,450000,4047095,3860301,0,5132050,0,929000,565080,740000,0,790000,4958000,0,860000,2705500,3696500,631000,645000,3197000,710000,270000,1387000,5511162,1954627,3707677,410000,884000,1280000,845000,0,5197985,11815158,,5271900,2744805,333500,1801200,509000,0,2286480,3698747,10828900,2011000,935000,2151000,440000,1825450,53386145,,,,,,,,,,,,,,
15/02/2011,271889326,2719160,27026899,1442000,,,,,,,,5160495,380000,7655077,2131701,5674795,4861200,402000,372000,360000,914000,1911900,10448500,3555195,1144558,165000,0,2660000,177000,4547884,2466612,528000,6157474,1620219,320000,100000,785000,350000,1184675,3628250,950000,1800000,1450000,1325000,335000,2727300,6415010,446000,2923000,1626000,4482401,3519341,3345000,0,1468667,830000,220000,0,11333754,15048500,,7258301,1320756,2605000,1056000,392086,0,1276889,1490728,6615355,5081500,1903319,3853600,0,1977742,75963483,,,,,,,,,,,,,,
15/03/2011,287510309,3990432,7876792,2645000,,,,,,,,5527787,2146990,9614901,1330000,4880130,6292800,300000,485000,206000,2740800,3784774,10041999,1598138,494000,0,0,848000,146000,5331000,4204283,521016,5180000,755000,1581046,138000,807000,350000,2779000,3303000,0,165000,1530920,5124100,2600000,1488165,7447056,501000,880000,1678000,6998916,4763925,4210000,500000,2039000,1990000,300000,2716696,9909361,8100242,,7408387,2411000,3151130,610000,570000,0,556000,1738000,13829475,3355760,949348,3389538,843000,692000,95165402,,,,,,,,,,,,,,
15/04/2011,242862444,1802000,4661000,2116000,,,,,,,,4450412,1267631,4472881,1258316,9528783,5195723,350000,0,0,3250000,5133390,10887977,1863844,426744,0,247000,1340000,150000,4141017,1108477,115000,7360431,0,1422000,146000,966000,100000,1836000,3116390,805000,997752,2372500,4001110,1335000,1731000,5206480,250000,380000,0,4013500,2686100,4230400,0,1427000,331800,722000,793832,8357777,13362639,,11913265,3388784,2294000,290000,308000,0,1486500,2973200,6345279,2038000,444582,200000,898000,2502000,76063928,,,,,,,,,,,,,,
15/05/2011,269500292,3564400,8058524,1729000,,,,,,,,2096573,2318545,5235425,519651,12498924,3981000,207280,503450,105000,4233000,2713500,12958493,3467638,1003692,0,100000,490000,220000,5563681,3059423,0,4877283,379000,941000,150000,780000,500000,1080000,4005000,142000,2088000,4027000,5197900,2200000,3156000,5194970,755000,2102600,695000,4316891,3435200,4838166,815000,625000,288500,952000,3105887,8336397,19088779,,8152561,2747736,3455568,1059000,340000,0,2574506,2164898,11941778,1975800,3068343,2487000,1572000,1921408,67339922,,,,,,,,,,,,,,
15/06/2011,245638897,3214376,5067465,2843000,,,,,,,,3647583,1365850,4608960,1090000,15369987,3354900,180000,510000,0,3869000,2958323,10265972,1574356,2260950,0,0,845000,0,2486000,1467401,445000,5319439,687580,2382165,0,913000,900531,985000,2713000,520000,1407821,2661936,4029200,1785000,845665,4796380,1975000,367000,93000,3707215,2491500,3659672,0,1777000,773600,1285000,1051500,4350853,8665572,,9863807,2558116,2921708,1757000,786570,0,805000,2356150,11854552,4078400,940000,2077304,783000,4613888,72675650,,,,,,,,,,,,,,
15/07/2011,287452890,1375488,5821428,3616500,,,,,,,,5159145,1340727,5077069,1703592,10432412,5186886,455500,230000,450000,2648675,2130000,12843856,306190,1346546,19000,0,1819000,1585000,4310670,2444564,2028000,7636549,469000,690000,715000,1474000,729470,1447000,4907980,320000,1688000,2632503,4121248,1771300,3053000,11850193,2000000,1112000,895000,9882593,6557086,2041768,372000,962000,367000,1275000,884281,6378650,16615918,,12560189,3468408,2521147,888529,250000,0,1270000,3634000,8071376,4100000,280000,1593000,334500,2595416,80707538,,,,,,,,,,,,,,
15/08/2011,342302288,2816200,3736800,1784000,,,,,,,,9493302,646044,3017918,6411199,14417176,3725050,358000,0,0,3229928,3458545,12454409,3979000,63000,0,0,1936000,300000,5134760,5714599,1830000,10797281,325250,0,300000,940000,333000,2338000,5263815,190000,1085000,5693800,5373299,2204000,2819833,6505000,871000,1179000,3810000,9618775,5121663,3779975,1450000,933641,300000,965000,945000,13432626,24128065,,15363296,4701200,1643000,1415000,410000,90000,1176000,3328000,15779467,4982700,1262490,3631529,301000,1636000,91373653,,,,,,,,,,,,,,
15/09/2011,279790856,3560996,7583300,2880000,,,,,,,,8027000,934327,7593360,1968304,8940020,6482620,620000,606000,348000,3799611,5939260,14014571,1917000,500000,0,10000,1025000,256000,2074149,3294772,219000,4277120,0,1465144,180000,713000,530000,2117000,4458000,160000,1839220,2003800,2105000,528400,3194000,2923000,510000,670000,298000,5466776,2680952,3780020,185724,2523308,368700,2184600,1315000,13117174,16539524,,11997683,1667000,3051000,1470000,225000,0,1430500,1664000,9212600,3599640,823000,1798000,559000,1776077,81790604,,,,,,,,,,,,,,
15/10/2011,307042514,2282581,8372652,1424000,,,,,,,,4871600,1502815,5031621,1351354,12357414,3662820,1152295,283000,50000,6785350,2635915,13590735,2162181,1575000,0,350000,2165000,340000,4644953,3217835,2130000,3894768,680000,209970,276402,2279465,35000,1927000,2204000,0,837000,2045000,5040000,1196000,1522516,6347933,1339000,1210000,1525000,5487055,1529147,5214498,0,1530000,550000,696921,380000,17535325,13278396,,10020741,4733173,2368000,2350000,0,0,1293865,1852000,13319564,3741100,1402000,1898048,985000,3530275,98839231,,,,,,,,,,,,,,
15/11/2011,368490464,3584800,6891350,3480684,,,,,,,,8278041,1076994,8342234,2041981,11136087,6465000,725000,330000,630000,3995000,4738120,17416237,968834,490000,0,190000,2579000,450000,6276726,4336500,1310000,9212141,450000,948395,1386750,1370000,2050000,1825000,4260000,370000,882000,3268500,4483500,2056500,1833100,7403624,1410000,1307000,2010500,3827700,3971600,4395750,768000,970000,1640034,1015000,2035000,19805111,13661478,,12799415,5839840,5255500,2088000,965200,1190000,2007500,4939800,12611720,6454300,1192600,2251957,1416000,2732003,112397358,,,,,,,,,,,,,,
15/12/2011,277438815,2254800,4721776,3217000,,,,,,,,4888803,907732,3229745,1109441,12186330,3361813,890690,635000,0,1300000,2205000,8242815,1434750,2088118,0,650000,1190000,145000,1735280,2807285,1480000,5555726,1136827,1401000,0,928000,295000,3417500,2590000,0,2131000,3606600,7168000,2503000,2074999,6058798,0,0,803000,4299609,3665000,4923084,230000,1310000,933000,1200000,2877600,16871961,13333907,,13094305,2500358,3952000,560000,0,0,1912200,1458000,11295005,6213707,1348850,2951500,1145000,2907500,78105401,,,,,,,,,,,,,,
15/01/2012,270783506,3094800,7447082,3015000,,,,,,,,535000,206000,7643258,3226535,9006146,4581100,680000,826800,410000,2212000,850000,10925585,2649000,945000,0,140000,1168000,0,4799466,1972860,1031000,5248666,992500,407278,0,765000,550000,2096000,1779382,275000,1172000,2008000,4159100,1830000,949000,5870920,1341000,1216000,1603000,5638345,3713589,2187800,500000,2799600,1025000,483511,1712364,17797633,16007594,,15496513,3312116,3805000,1280000,640000,0,1474546,1411000,16021347,3405600,253000,2909000,420000,639500,68222970,,,,,,,,,,,,,,
15/02/2012,327579589,3312370,8420976,2400000,,,,,,,,4359312,1181448,6245015,1968846,7631696,4748000,755000,960000,1238500,3963000,4049799,13632396,2098311,1959233,0,0,1530000,0,5295031,5624634,0,5101372,1198199,800000,758400,1686000,800000,2892000,1941900,1010000,94935,4579000,2855500,2270000,2723200,7256477,2320000,1960000,2855000,5261060,1597734,3194946,866000,1159921,794000,75000,2198900,20075230,21651727,,12943803,5437916,4230500,500000,880000,0,1368776,1397427,8572956,5724588,808000,2076300,854170,1651460,99783625,,,,,,,,,,,,,,
15/03/2012,390628439,5866006,8180493,4886000,,,,,,,,4112900,194000,4869549,6681124,14189670,6200600,1104851,365400,200770,3410173,3054292,13220075,2487300,350000,0,0,1390000,0,5691639,4984535,225000,6854257,730000,3275415,896250,860000,530000,2483000,3438391,1703162,2648939,2911744,3998582,3427000,2217500,4926338,1619000,1386500,218000,6163529,4657988,4413850,0,2475000,305000,178500,3549000,30452946,23761096,,16162363,4120000,3103000,1007000,316000,0,2190403,4039860,14076600,5241425,1247100,3636000,839000,2234285,120820039,,,,,,,,,,,,,,
15/04/2012,311422624,1583000,6057062,1870000,,,,,,,,6319000,878450,4779163,2424919,8675615,4033556,700000,380000,415000,4036400,2813043,11687737,1501750,378000,0,0,1376000,275000,3707000,3013896,780000,7043773,0,624176,996050,965000,610879,792000,3825500,0,1471207,4635000,2240000,340000,2994000,3648900,800000,927000,1672894,3423640,1177000,2312720,48000,1020000,850000,500000,4619010,21915453,19602146,,12986477,2717000,3556000,1943840,218600,0,1724539,3602782,9823456,3195500,0,2310884,320000,1072768,111211839,,,,,,,,,,,,,,
15/05/2012,378491336,1657000,5999290,2296000,,,,,,,,3032000,1343000,11095485,1246852,13688516,4952850,270000,0,0,3262967,3760850,12299599,1139670,688000,0,0,1900000,0,6863661,4647190,515000,8041140,800850,1370000,776390,3185000,0,4495000,3274153,0,1544018,1420000,2270000,3198500,1983316,5911935,2054800,1036000,1745250,4981006,7159082,3191200,1910000,2779133,776000,0,3556844,36848776,28134552,,16505788,5728900,2863000,840000,610000,0,724623,4083484,14393301,5756500,965000,3892451,165000,2518266,106344148,,,,,,,,,,,,,,
15/06/2012,327019882,2301988,5418335,1916000,,,,,,,,2485000,1409000,6765077,729545,9476085,4163675,550000,400000,0,2664000,3718000,11735217,1634206,362139,0,0,699000,0,5049049,3037510,170000,7347776,320000,1242000,0,964000,0,2207000,4432000,520000,848000,2215000,2929000,2062500,1709420,6904882,1109000,2317000,1436000,5743012,4996094,7260790,250000,2418927,1207000,439000,3589380,23065523,23780007,,21738061,2696000,3510201,450000,0,0,4475485,3326004,15731778,8672800,198000,1581000,1089000,2708000,84846416,,,,,,,,,,,,,,
15/07/2012,358899561,2161200,10032767,2005000,,,,,,,,10276440,889000,10040300,2185014,12811140,7276293,268000,367000,0,2748000,5299581,16394539,2779185,1752846,0,0,1410000,0,5838415,4226600,0,4260747,823551,1085000,568000,1220000,71250,1972000,3901583,860000,1189000,5049000,3656971,1465900,2457795,3764000,1016000,1569000,108000,8600277,3960024,4404714,497420,3509000,935000,169000,1912978,32177765,26062119,,22324954,4994144,3464000,0,944400,0,1675800,975390,15183240,6402692,1475356,1595000,375000,1471500,81990671,,,,,,,,,,,,,,
15/08/2012,403153229,4053000,8845776,2047000,,,,,,,,6559308,1039684,6871685,1360584,11203314,8090200,943990,551790,360000,5252400,5181593,17679273,858500,0,0,0,1856000,0,5787403,4002000,0,8579248,614500,1276606,80000,605000,0,3842000,5063179,0,2036000,4228000,2527000,3113000,1279000,8120142,1325000,2168000,2635757,8247888,5155749,3557508,280000,2377644,1294000,1030000,3760397,35824226,33795029,,24811968,7768532,4050000,820000,250000,0,1258000,2641204,10179473,7312850,492000,2295755,125000,1849461,103940613,,,,,,,,,,,,,,
15/09/2012,393306191,1212600,8662970,2934000,,,,,,,,6444345,1915421,8877368,3656509,15568831,4197271,600000,618600,1315000,1650000,4662707,13499632,2334000,1093000,190000,560000,290000,160000,4351398,3146985,770000,6414786,610000,921499,590650,1332000,0,2772000,4753000,396000,1750000,6953500,3501100,2535000,2870258,5064476,884000,1586000,2541450,7586347,4785626,3464632,1187320,2168874,0,637000,3442636,32729496,32451844,,26976866,3611100,4055000,1232700,726000,0,1105000,4467318,11715780,4454940,958000,760641,1249323,3597000,105756392,,,,,,,,,,,,,,
15/10/2012,424846533,3020400,7843816,2889000,,,,,,,,5292482,1714141,12484331,2054170,11795314,5335000,885841,0,1000000,3237400,2736952,16095851,3232000,780000,46700,220000,697000,200000,5854632,4961457,1128000,9091806,960000,1159892,803277,2442000,740000,3219000,2312000,180000,3076000,2812880,4510000,1845000,1624358,5596000,1431000,600000,1933000,7524471,6621266,4859641,174900,2027644,1585000,715000,3976918,20636605,36553402,,26931689,7575504,3722735,1120000,703000,0,2596235,3421837,18904849,5345584,1136154,1116653,1950847,1888000,125917899,,,,,,,,,,,,,,
15/11/2012,485383130,5039644,7348198,2774000,,,,,,,,5868230,1007964,12563748,2734969,11324910,6192400,423000,160000,167000,5436000,5659484,17988735,1654800,1403000,0,300600,975000,0,4603674,2390055,280000,10900201,904136,2309702,313000,1713000,470000,3228300,4349198,250000,2273950,5541382,4723400,3184879,2068206,5966138,1282000,2150000,940000,9247191,6517862,5136200,1205000,597600,1260000,776000,3995553,39608957,35361366,,34908442,6418693,4877000,1670000,0,0,1888203,4013877,23471717,9827668,869100,2479255,963847,3570900,137855796,,,,,,,,,,,,,,
15/12/2012,353240853,2998317,6138440,1305000,,,,,,,,3618751,509493,5623057,1633594,8493020,4674191,700000,286000,250000,6955700,7058560,13787691,2522000,485000,0,0,800000,0,4638000,2721360,595000,5835370,445202,1460000,525000,1906000,718900,2458000,3992000,1023650,2069000,2493530,2405163,1614700,1600000,7704509,160000,1452000,988000,6188235,3902939,3489071,505000,698000,0,580000,3082236,27677477,28522269,,18025597,4792383,3145650,1484000,650000,80000,1607000,2676805,11032687,4376900,195000,1847558,1959400,1790045,110288403,,,,,,,,,,,,,,
15/01/2013,369661439,2194000,5295591,3679000,,,,,,,,2464118,0,9724869,2235971,6225614,5798288,120000,135000,420000,1510000,6062003,17481446,2091250,449000,0,0,760000,513929,4347000,1703578,790000,10073234,427708,2668929,185000,0,0,3482000,4095000,0,506000,1803000,3096670,4314450,1844000,5677187,2543830,1093000,1045000,5103605,3342102,2536000,1228000,350000,0,1272000,4007618,33228190,40766632,,18767761,7211493,2536158,2384000,507850,0,1547500,2885260,13931678,3998500,198000,1195376,0,1030368,104777683,,,,,,,,,,,,,,
15/02/2013,422781641,2612000,6144181,1939000,,,,,,,,4139125,461000,13303837,2184407,14956631,6535600,680000,384000,0,2732000,4846627,16183128,1637910,1200000,0,0,3326000,0,4335780,1692980,266000,10219104,1039323,1314754,270590,1106000,0,1230000,2756310,399000,2315820,2976000,3099129,4451500,2800400,6429300,990000,2026000,635000,5479125,5385718,5163279,891200,2085218,1145000,290226,3667403,36172423,43186187,,22887074,6934622,5052500,1330000,1509000,0,1789000,3687019,14098650,8050682,220000,1469600,367000,1854000,116448279,,,,,,,,,,,,,,
15/03/2013,429615075,8694900,7555365,1605000,,,,,,,,7803108,1050954,10922286,2746894,11570252,4094500,300000,200000,300000,4610250,2244972,17196640,2797900,881490,0,0,1003000,171000,4881500,1666221,450000,6429540,308166,1547023,496000,1801000,0,1929000,5171500,70000,954000,5185000,3726300,1773000,1798000,5848077,1613600,2034000,1450000,8749218,3978285,4674844,420000,2291000,283000,122400,2537279,33485728,35591851,,35900062,6292810,5950100,1874000,290000,0,1770848,2183000,8435679,5360632,2189046,2113000,580000,1392000,128269855,,,,,,,,,,,,,,
15/04/2013,448667425,2822000,7990807,1841000,,,,,,,,4347997,1381939,7831784,2974634,14279596,8646000,1141998,169000,200000,3234500,4580430,13611354,1697477,2763857,0,350000,2057000,0,4797000,2080046,910000,7486679,395000,3040659,1222785,2215000,920000,2177000,3625000,1070000,553200,1970000,2665000,2125400,3885000,7246585,2148000,2400000,1654280,4711737,4365517,5440831,882000,1105890,750000,0,3577113,26995828,42228346,,34614270,5183258,4569217,616784,1282800,0,1895000,5753326,19891004,6368321,787425,1270000,1928417,1796100,136146234,,,,,,,,,,,,,,
15/05/2013,504569254,3442085,7757175,3597162,,,,,,,,4816500,1144090,12647659,3099565,19207710,6948330,80000,1007000,429000,3786000,6208223,18252860,1829689,1581409,115000,141000,2065000,154000,5836557,4177517,1209400,9982223,0,459724,819570,1506000,0,1455000,6084500,569000,2559000,4542000,4203263,1877800,3305538,4842795,868000,1040000,747000,7438727,3703010,4490931,646000,1481909,570000,1710000,4376772,32037705,42911441,,47565878,3650928,7572534,2096695,85000,0,3182000,5291468,19286072,5431933,0,3061500,0,2297515,151286892,,,,,,,,,,,,,,
15/06/2013,411481232,1749000,5710658,1683000,,,,,,,,5548000,1305781,8019909,2039365,9409809,5062362,0,90000,0,1890000,5556463,16169617,1487000,2731800,0,346465,1655000,0,6598780,3383803,310000,7305550,1640000,877357,0,1520000,0,1940000,3338000,350000,2919000,2510000,3854607,2772000,3252400,7388624,1190000,1662000,1137000,6981100,1464513,2792691,789013,280000,434000,1314196,1324169,22738767,44211787,,29190690,2067284,4859000,1480000,233618,0,1495124,2638380,19228031,7218403,1440000,2194309,0,3893303,128809504,,,,,,,,,,,,,,
15/07/2013,499756515,4682000,11325245,3820000,,,,,,,,6387500,327193,15287850,2969685,11917850,5200500,184000,160000,0,5650183,4553787,23730023,580000,2535396,0,0,2092000,0,7881496,3144932,0,6923506,0,1272000,465000,0,0,3686000,8726000,287000,1405000,3247000,2972000,2531250,1999957,6280229,1652000,2151000,600000,5354401,3392318,5984140,630000,1420000,1619000,1177220,3171233,30617926,64320461,,38818287,7126480,3260000,910000,513000,750000,1480742,2946415,13316670,5870006,305000,300000,391623,3527300,145926711,,,,,,,,,,,,,,
15/08/2013,494342087,2321726,6339550,3309000,,,,,,,,4083875,739000,16727448,2638445,10403050,6963419,0,2035700,203100,5568250,5124399,23308480,2224530,1874890,0,0,2888000,0,3584000,3543278,662717,9741265,635780,884545,0,185000,139000,1319000,4192000,0,1972761,4408000,5828600,2941000,3244000,10136219,802000,1210000,1496026,3853779,7655137,3716450,924816,1710000,951000,863000,3675849,30373073,58134863,,37891246,9042047,8150000,2449000,780900,0,818182,2501576,19803469,11291933,996000,1652000,700000,2558394,130171320,,,,,,,,,,,,,,
15/09/2013,506254403,3193269,8025628,4532000,,,,,,,,7013037,540860,9230157,4217570,15101370,9581440,919439,618500,0,2998100,7405094,17382677,161200,1033688,0,2084371,877000,0,3652469,3458287,420000,7300508,1054000,1561000,205731,1496000,387000,2800400,8678055,360000,1812000,4270609,3073000,2672700,1346342,9505726,1377000,1326000,624500,10197491,2903184,5642763,719000,1208568,667000,480000,1656677,26488866,67128612,,37249689,8585661,5056200,860000,0,0,1333000,4209046,23929754,6652500,1254401,2233500,1130000,2104200,142267564,,,,,,,,,,,,,,
15/10/2013,531892678,5777780,9335114,3096000,,,,,,,,4714272,926700,11074882,1784430,17183741,6917111,700000,884911,590000,6492550,4149072,20973585,901945,1060800,0,205000,1550000,500000,6564810,3288498,452016,8492541,1020163,708326,687220,1515000,0,3425000,4424400,268000,2591600,2830000,5815252,4262173,1780622,9144918,461000,880000,720000,10469945,2682200,2970706,1057101,579000,1110000,800000,4396917,36628302,75223165,,39681018,4935536,4389503,260000,870500,0,1205000,3935238,17440501,10917600,1900000,3764102,2060000,2988000,143478912,,,,,,,,,,,,,,
15/11/2013,544975079,3671000,8622292,2354000,,,,,,,,6986245,1174437,12188328,2239600,16397806,8341758,515000,850800,284100,2286503,4192008,21980387,1858700,1724100,0,270000,1684000,238728,4381600,1555000,1135439,8425290,655000,2366194,0,2922000,517794,1631000,4234766,335000,903000,5988000,5341307,928205,1220369,7608227,1499000,640000,1976000,9999345,3734255,1703600,145000,1767500,800000,670000,3476800,37895499,72048911,,32348419,5781793,3573942,1580000,660000,0,2500000,4507300,21267401,6249000,713688,2954000,1700943,2139800,174634900,,,,,,,,,,,,,,
15/12/2013,482339641,5030860,10079458,2829000,,,,,,,,5324212,1474950,12209512,1804474,15363439,8578250,180000,341123,95000,5347177,4841298,18320213,1427000,548795,0,0,2435000,250000,9164247,5441920,650000,7962042,330000,2956573,457000,1327000,350000,2665000,4416100,0,2790000,5781970,3410200,2040000,4420035,7061783,2197000,1902190,450000,6571400,3755537,6165674,950000,1106400,507000,2583408,987850,25476553,80955177,,32001331,3516364,4221016,2697000,1639995,0,3080000,6547946,19083138,7327000,70000,2132650,1200000,1516700,105994681,,,,,,,,,,,,,,
15/01/2014,469013872,4749472,10342198,2340500,,,,,,,,3559695,380000,10802858,1384488,8415260,6025336,803924,160000,810000,3106474,4756264,23634395,2181000,1718000,0,900000,765000,438000,5070889,2035627,455000,9300078,0,2197669,1801737,2815000,270000,1395000,1915000,613600,560877,2695000,1927177,3470310,3540901,6268934,249929,362000,450000,4340502,5134912,5134118,580000,474000,2183200,397000,4759689,25847586,84059903,,28892133,5726738,4556616,2330000,295000,0,1135000,3184501,21897222,5300400,3235250,2693163,0,2407000,119782347,,,,,,,,,,,,,,
15/02/2014,533966751,4925204,10266125,4553700,,,,,,,,6116334,1251587,14092405,1391400,8535126,13855717,1246106,905000,0,3207500,6345717,26491199,2120000,710000,0,200000,1437000,205270,5450715,2316059,1216000,8737640,0,860326,500000,1935000,1052000,569000,3336283,0,1380000,3920000,8834993,4302400,4016809,7786206,521000,1365000,1110000,5204171,3265468,4184200,446130,808000,1635000,825000,1569035,21166869,96752294,,40253459,1932437,3729000,943000,420000,0,3305754,3728795,11847873,8938000,1075000,1677360,649000,595000,151951085,,,,,,,,,,,,,,
15/03/2014,570368119,3747731,9888023,2627000,,,,,,,,7049000,1355020,11464153,3446641,10574997,11386551,995638,2132500,0,5194500,4921721,19167521,1771300,305000,0,0,1616000,110400,4166964,4315368,1144000,9848677,980000,1712000,0,1490000,880000,2655545,4263000,270000,1864000,6108808,5308000,1841000,3840140,7516005,498000,1727000,3441715,7217690,3907580,4696209,1091000,815000,617392,615000,3917741,27773761,98893491,,30230176,4338000,3519000,2295000,944955,0,1733000,3857000,18473432,8499500,1455480,2427290,715000,2083235,178628269,,,,,,,,,,,,,,
